sighting_id,park_code,gbif_id,scientific_name,common_name,taxon_rank,event_date,decimal_latitude,decimal_longitude,basis_of_record,dataset_key,recorded_by,source
GBIF-6147414775,YELL,6147414775,"Odocoileus hemionus hemionus (Rafinesque, 1817)",,SUBSPECIES,2026-02-05T13:20,44.97821,-110.65852,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147430644,YELL,6147430644,"Aquila chrysaetos (Linnaeus, 1758)",,SPECIES,2026-02-02T15:03,44.940102,-110.562573,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147463666,YELL,6147463666,"Corvus corax Linnaeus, 1758",,SPECIES,2026-02-04T07:51:59,44.456767,-110.831008,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Glenn Perovich,GBIF Occurrence API
GBIF-6147467534,YELL,6147467534,"Bison bison bison (Linnaeus, 1758)",,SUBSPECIES,2026-02-03T10:07,44.947584,-110.455542,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147474468,YELL,6147474468,"Columba livia var. domestica J.F.Gmelin, 1789",,VARIETY,2026-02-04T15:41:38,45.031863,-110.705766,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147501542,YELL,6147501542,"Corvus corax Linnaeus, 1758",,SPECIES,2026-02-01T17:49,44.911868,-110.327764,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147516407,YELL,6147516407,"Bison bison bison (Linnaeus, 1758)",,SUBSPECIES,2026-02-07T12:15:47,44.456811,-110.832186,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Glenn Perovich,GBIF Occurrence API
GBIF-6147516555,YELL,6147516555,"Nucifraga columbiana (A.Wilson, 1811)",,SPECIES,2026-02-05T11:29,44.973252,-110.630421,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147524748,YELL,6147524748,"Canis latrans Say, 1823",,SPECIES,2026-02-06T11:07,44.934117,-110.564376,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147524918,YELL,6147524918,"Poecile gambeli (Ridgway, 1886)",,SPECIES,2026-02-06T13:05,44.939979,-110.578637,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147543924,YELL,6147543924,"Poecile gambeli (Ridgway, 1886)",,SPECIES,2026-02-01T10:37,44.899379,-110.125297,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147560654,YELL,6147560654,"Poecile gambeli (Ridgway, 1886)",,SPECIES,2026-02-05T13:30,44.981941,-110.651499,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147574413,YELL,6147574413,"Corvus corax Linnaeus, 1758",,SPECIES,2026-02-06T11:03,44.927953,-110.573527,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-6147589456,YELL,6147589456,"Pica hudsonia (Sabine, 1823)",,SPECIES,2026-02-04T10:30,45.031299,-110.705846,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Callisto,GBIF Occurrence API
GBIF-5938181963,GRTE,5938181963,"Haliaeetus leucocephalus (Linnaeus, 1766)",,SPECIES,2026-01-04T14:39:14,43.589558,-110.70813,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Marjorie Misajon,GBIF Occurrence API
GBIF-5938295373,GRTE,5938295373,"Colaptes auratus (Linnaeus, 1758)",,SPECIES,2026-01-04T17:04:57,43.747356,-111.049355,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,John Norton,GBIF Occurrence API
GBIF-6129907901,GRTE,6129907901,Grindelia squarrosa (Pursh) Dunal,,SPECIES,2026-01-04T14:18:40,43.620472,-110.669945,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Marjorie Misajon,GBIF Occurrence API
GBIF-6129959531,GRTE,6129959531,"Corvus corax Linnaeus, 1758",,SPECIES,2026-01-18T08:14:31,43.690942,-110.67257,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6129966770,GRTE,6129966770,"Cervus canadensis Erxleben, 1777",,SPECIES,2026-01-11T15:47:41,43.508632,-110.694902,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,tbrasington,GBIF Occurrence API
GBIF-6130133875,GRTE,6130133875,"Cervus canadensis Erxleben, 1777",,SPECIES,2026-01-11T15:44:51,43.508589,-110.6943,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,tbrasington,GBIF Occurrence API
GBIF-6130154512,GRTE,6130154512,"Haliaeetus leucocephalus (Linnaeus, 1766)",,SPECIES,2026-01-19T11:04,43.866417,-110.549578,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6130156207,GRTE,6130156207,Artemisia tridentata (Nutt.) W.A.Weber,,SPECIES,2026-01-25T11:26:09,43.612867,-111.076814,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,birder0288,GBIF Occurrence API
GBIF-6130269549,GRTE,6130269549,Artemisia tridentata (Nutt.) W.A.Weber,,SPECIES,2026-01-04T15:42:11,43.651512,-110.721725,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Marjorie Misajon,GBIF Occurrence API
GBIF-6130275000,GRTE,6130275000,"Alces alces (Linnaeus, 1758)",,SPECIES,2026-01-16T10:50:24,43.59175,-110.828979,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Whitney Brook Matson,GBIF Occurrence API
GBIF-6130314485,GRTE,6130314485,"Corvus corax Linnaeus, 1758",,SPECIES,2026-01-05T10:57:24,43.479167,-110.76867,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Marjorie Misajon,GBIF Occurrence API
GBIF-6130356959,GRTE,6130356959,"Ovis canadensis canadensis Shaw, 1804",,SUBSPECIES,2026-01-09T13:24:47,43.760831,-110.553691,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,eupatoria,GBIF Occurrence API
GBIF-6130390983,GRTE,6130390983,Abies lasiocarpa (Hook.) Nutt.,,SPECIES,2026-01-04T15:22:51,43.65287,-110.719217,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Marjorie Misajon,GBIF Occurrence API
GBIF-6130417826,GRTE,6130417826,"Buteo lagopus sanctijohannis (Gmelin, 1788)",,SUBSPECIES,2026-01-04T16:54,43.67656,-111.0562,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,birder0288,GBIF Occurrence API
GBIF-6130501158,GRTE,6130501158,"Cervus canadensis Erxleben, 1777",,SPECIES,2026-01-15T10:42:52,43.795439,-111.09495,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Devon Wiberg,GBIF Occurrence API
GBIF-6130509107,GRTE,6130509107,"Cervus canadensis Erxleben, 1777",,SPECIES,2026-01-18T15:41:20,43.522822,-110.72538,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6130532631,GRTE,6130532631,"Corvus corax Linnaeus, 1758",,SPECIES,2026-01-06T10:41:45,43.480217,-110.761392,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Marjorie Misajon,GBIF Occurrence API
GBIF-6130611421,GRTE,6130611421,"Cervus canadensis Erxleben, 1777",,SPECIES,2026-01-03T10:16:08,43.516153,-110.733192,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,johnson_annabeth,GBIF Occurrence API
GBIF-6130663615,GRTE,6130663615,"Alces alces (Linnaeus, 1758)",,SPECIES,2026-01-04T14:16,43.621445,-110.669905,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Marjorie Misajon,GBIF Occurrence API
GBIF-6130706172,GRTE,6130706172,"Ovis canadensis Shaw, 1804",,SPECIES,2026-01-11T15:40:18,43.465855,-110.768698,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,tbrasington,GBIF Occurrence API
GBIF-6130718191,GRTE,6130718191,"Anas crecca carolinensis J.F.Gmelin, 1789",,SUBSPECIES,2026-01-18T11:26,43.492547,-110.733836,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6130764521,GRTE,6130764521,"Cygnus buccinator Richardson, 1831",,SPECIES,2026-01-04T12:37,43.491119,-110.761597,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,kvandevere,GBIF Occurrence API
GBIF-6130821103,GRTE,6130821103,"Ovis canadensis Shaw, 1804",,SPECIES,2026-01-18T10:52:08,43.492377,-110.710623,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6130863268,GRTE,6130863268,"Bombycilla garrulus (Linnaeus, 1758)",,SPECIES,2026-01-25T16:23,43.574013,-111.075467,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,birder0288,GBIF Occurrence API
GBIF-6131013601,GRTE,6131013601,"Pica hudsonia (Sabine, 1823)",,SPECIES,2026-01-15T13:24:09,43.531875,-110.846558,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Grant Hough,GBIF Occurrence API
GBIF-6131060758,GRTE,6131060758,Pinus contorta var. latifolia Engelm.,,VARIETY,2026-01-04T15:59:24,43.650713,-110.725303,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Marjorie Misajon,GBIF Occurrence API
GBIF-6131063467,GRTE,6131063467,"Ovis canadensis Shaw, 1804",,SPECIES,2026-01-11T15:53:35,43.51455,-110.760655,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,tbrasington,GBIF Occurrence API
GBIF-6131081353,GRTE,6131081353,"Picoides dorsalis S.F.Baird, 1858",,SPECIES,2026-01-25T14:17,43.620009,-111.058313,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,birder0288,GBIF Occurrence API
GBIF-6131127024,GRTE,6131127024,"Alces alces (Linnaeus, 1758)",,SPECIES,2026-01-17T12:05:16,43.633675,-110.7174,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Whitney Brook Matson,GBIF Occurrence API
GBIF-6131134375,GRTE,6131134375,"Pica hudsonia (Sabine, 1823)",,SPECIES,2026-01-17T17:08:22,43.485533,-110.76223,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Katy Brunjes,GBIF Occurrence API
GBIF-6131217345,GRTE,6131217345,"Alces alces (Linnaeus, 1758)",,SPECIES,2026-01-16T10:26:37,43.591903,-110.828262,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Grant Hough,GBIF Occurrence API
GBIF-6131231539,GRTE,6131231539,"Alces alces (Linnaeus, 1758)",,SPECIES,2026-01-18T08:25:59,43.685137,-110.673753,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6131262011,GRTE,6131262011,"Odocoileus hemionus hemionus (Rafinesque, 1817)",,SUBSPECIES,2026-01-18T11:34:06,43.479745,-110.743958,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6131294213,GRTE,6131294213,Berberis repens Lindl.,,SPECIES,2026-01-04T15:25:55,43.65288,-110.7191,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Marjorie Misajon,GBIF Occurrence API
GBIF-6131394218,GRTE,6131394218,Artemisia tridentata (Nutt.) W.A.Weber,,SPECIES,2026-01-04T14:18:32,43.620412,-110.669937,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Marjorie Misajon,GBIF Occurrence API
GBIF-6131404514,GRTE,6131404514,"Martes caurina (Merriam, 1890)",,SPECIES,2026-01-22T18:23,43.686843,-111.046304,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,birder0288,GBIF Occurrence API
GBIF-6131423667,GRTE,6131423667,"Falco columbarius richardsonii Ridgway, 1871",,SUBSPECIES,2026-01-25T16:39,43.573993,-111.075447,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,birder0288,GBIF Occurrence API
GBIF-6131441363,GRTE,6131441363,"Alces alces (Linnaeus, 1758)",,SPECIES,2026-01-11T13:53:34,43.464163,-110.727713,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Whitney Brook Matson,GBIF Occurrence API
GBIF-6131502164,GRTE,6131502164,"Corvus corax Linnaeus, 1758",,SPECIES,2026-01-10T12:54:52,43.46512,-110.731147,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Whitney Brook Matson,GBIF Occurrence API
GBIF-6131536109,GRTE,6131536109,"Pica hudsonia (Sabine, 1823)",,SPECIES,2026-01-04T08:50,43.934757,-110.589754,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Marjorie Misajon,GBIF Occurrence API
GBIF-6131546401,GRTE,6131546401,"Ovis canadensis Shaw, 1804",,SPECIES,2026-01-11T15:37:18,43.407659,-110.602747,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,tbrasington,GBIF Occurrence API
GBIF-6131633277,GRTE,6131633277,"Alces alces shirasi Nelson, 1914",,SUBSPECIES,2026-01-20T14:01:06,43.778936,-111.079172,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Jeff White,GBIF Occurrence API
GBIF-6131641717,GRTE,6131641717,"Vulpes vulpes (Linnaeus, 1758)",,SPECIES,2026-01-16T17:23:10,43.693367,-110.732728,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Avery Blumenthal,GBIF Occurrence API
GBIF-6133059055,GRTE,6133059055,"Alces alces (Linnaeus, 1758)",,SPECIES,2026-01-30T16:16:36,43.59002,-110.744012,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,tbrasington,GBIF Occurrence API
GBIF-6133061019,GRTE,6133061019,"Cervus canadensis Erxleben, 1777",,SPECIES,2026-01-15T10:42:43,43.795478,-111.09503,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,renkosher,GBIF Occurrence API
GBIF-6133157450,GRTE,6133157450,"Bison bison bison (Linnaeus, 1758)",,SUBSPECIES,2026-01-29T15:42:22,43.654448,-110.624052,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,tbrasington,GBIF Occurrence API
GBIF-6133169644,GRTE,6133169644,"Alces alces shirasi Nelson, 1914",,SUBSPECIES,2026-01-31T15:39:21,43.750279,-111.06847,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Devon Wiberg,GBIF Occurrence API
GBIF-6133170639,GRTE,6133170639,"Odocoileus hemionus (Rafinesque, 1817)",,SPECIES,2026-01-31T16:58:31,43.66457,-110.63333,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,tbrasington,GBIF Occurrence API
GBIF-6133202038,GRTE,6133202038,"Passer domesticus (Linnaeus, 1758)",,SPECIES,2026-01-24T16:02:08,43.466438,-110.810958,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,gordowyo,GBIF Occurrence API
GBIF-6133206988,GRTE,6133206988,"Canis latrans Say, 1823",,SPECIES,2026-01-29T15:56:30,43.632205,-110.623566,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,tbrasington,GBIF Occurrence API
GBIF-6133413976,GRTE,6133413976,"Alces alces (Linnaeus, 1758)",,SPECIES,2026-01-29T15:38:48,43.641686,-110.623256,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,tbrasington,GBIF Occurrence API
GBIF-6133524182,GRTE,6133524182,"Alces alces (Linnaeus, 1758)",,SPECIES,2026-01-29T15:43:53,43.654435,-110.624015,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,tbrasington,GBIF Occurrence API
GBIF-6133581645,GRTE,6133581645,"Cervus canadensis Erxleben, 1777",,SPECIES,2026-01-29T16:50:45,43.509076,-110.707413,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,tbrasington,GBIF Occurrence API
GBIF-6133611332,GRTE,6133611332,"Cervus canadensis Erxleben, 1777",,SPECIES,2026-01-29T15:54:54,43.635545,-110.623478,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,tbrasington,GBIF Occurrence API
GBIF-6147215820,GRTE,6147215820,"Canis latrans Say, 1823",,SPECIES,2026-01-31T07:55:32,43.658512,-110.72328,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Avery Blumenthal,GBIF Occurrence API
GBIF-6147331149,GRTE,6147331149,"Alces alces (Linnaeus, 1758)",,SPECIES,2026-01-30T16:47:40,43.641287,-110.609825,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Avery Blumenthal,GBIF Occurrence API
GBIF-6162884049,GRTE,6162884049,"Cygnus buccinator Richardson, 1831",,SPECIES,2026-01-18T11:26,43.492547,-110.733836,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6163034924,GRTE,6163034924,"Haemorhous mexicanus (P.L.Statius Müller, 1776)",,SPECIES,2026-01-16T13:55:07,43.418629,-110.789963,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Whitney Brook Matson,GBIF Occurrence API
GBIF-6170860634,GRTE,6170860634,"Poecile gambeli (Ridgway, 1886)",,SPECIES,2026-01-19T11:07,43.866522,-110.549506,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Shannon DeVaney,GBIF Occurrence API
GBIF-6234302464,GRTE,6234302464,"Alces alces (Linnaeus, 1758)",,SPECIES,2026-01-30T16:27,43.662874,-110.608606,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Avery Blumenthal,GBIF Occurrence API
GBIF-6234800185,GRTE,6234800185,"Alces alces (Linnaeus, 1758)",,SPECIES,2026-01-30T17:26,43.644104,-110.60463,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Avery Blumenthal,GBIF Occurrence API
GBIF-6235106949,GRTE,6235106949,"Bison bison bison (Linnaeus, 1758)",,SUBSPECIES,2026-01-30T15:55,43.639215,-110.667565,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Avery Blumenthal,GBIF Occurrence API
GBIF-6235254757,GRTE,6235254757,"Plectrophenax nivalis (Linnaeus, 1758)",,SPECIES,2026-01-30T16:07,43.675359,-110.634448,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Avery Blumenthal,GBIF Occurrence API
GBIF-6235808021,GRTE,6235808021,"Pica hudsonia (Sabine, 1823)",,SPECIES,2026-01-08T09:48:55,43.4737,-110.783925,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,wldeeg,GBIF Occurrence API
GBIF-6236141912,GRTE,6236141912,"Cervus canadensis Erxleben, 1777",,SPECIES,2026-01-30T17:31,43.640807,-110.612664,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Avery Blumenthal,GBIF Occurrence API
GBIF-6133161270,GRTE,6133161270,"Accipiter striatus Vieillot, 1808",,SPECIES,2026-02-01T16:37,43.727052,-111.047108,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,birder0288,GBIF Occurrence API
GBIF-6147165628,GRTE,6147165628,Pinus contorta var. latifolia Engelm.,,VARIETY,2026-02-07T08:33:53,43.506853,-110.982105,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147173924,GRTE,6147173924,"Anas acuta Linnaeus, 1758",,SPECIES,2026-02-07T09:51:20,43.490057,-110.76195,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Sean Cozart,GBIF Occurrence API
GBIF-6147182990,GRTE,6147182990,Artemisia tridentata (Nutt.) W.A.Weber,,SPECIES,2026-02-07T11:19:05,43.651602,-110.719056,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147185909,GRTE,6147185909,"Cygnus buccinator Richardson, 1831",,SPECIES,2026-02-07T09:48:25,43.490089,-110.761931,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Sean Cozart,GBIF Occurrence API
GBIF-6147192399,GRTE,6147192399,"Alces alces (Linnaeus, 1758)",,SPECIES,2026-02-04T17:56:41,43.644042,-110.759537,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Avery Blumenthal,GBIF Occurrence API
GBIF-6147203317,GRTE,6147203317,Artemisia tridentata subsp. wyomingensis Beetle & A.L.Young,,SUBSPECIES,2026-02-07T12:27:40,43.674264,-110.634435,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147211166,GRTE,6147211166,Pinus contorta var. latifolia Engelm.,,VARIETY,2026-02-07T11:27:12,43.652405,-110.718699,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147223680,GRTE,6147223680,"Anas platyrhynchos platyrhynchos Linnaeus, 1758",,SUBSPECIES,2026-02-07T09:48:41,43.490091,-110.761937,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Sean Cozart,GBIF Occurrence API
GBIF-6147223732,GRTE,6147223732,Juniperus communis var. depressa Pursh,,VARIETY,2026-02-07T10:57:42,43.652176,-110.717481,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147229895,GRTE,6147229895,"Alces alces (Linnaeus, 1758)",,SPECIES,2026-02-05T17:41:27,43.65538,-110.704247,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,tjf2,GBIF Occurrence API
GBIF-6147235330,GRTE,6147235330,Picea engelmannii subsp. engelmannii,,SUBSPECIES,2026-02-07T10:50:15,43.653205,-110.717731,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147235332,GRTE,6147235332,Artemisia tridentata subsp. wyomingensis Beetle & A.L.Young,,SUBSPECIES,2026-02-07T12:00:36,43.626304,-110.66404,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147240545,GRTE,6147240545,Artemisia tridentata (Nutt.) W.A.Weber,,SPECIES,2026-02-07T12:06:12,43.626212,-110.664052,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147249567,GRTE,6147249567,Berberis repens Lindl.,,SPECIES,2026-02-07T11:03:11,43.651717,-110.717968,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147250580,GRTE,6147250580,Picea engelmannii subsp. engelmannii,,SUBSPECIES,2026-02-07T10:56:54,43.652346,-110.717342,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147251235,GRTE,6147251235,Picea engelmannii subsp. engelmannii,,SUBSPECIES,2026-02-07T11:27:34,43.652496,-110.718435,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147267239,GRTE,6147267239,"Agelaius phoeniceus (Linnaeus, 1766)",,SPECIES,2026-02-04T08:22:06,43.752683,-111.0526,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,John Norton,GBIF Occurrence API
GBIF-6147276292,GRTE,6147276292,Pseudotsuga menziesii var. glauca (Beissn.) Franco,,VARIETY,2026-02-07T11:50:20,43.605585,-110.691356,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147292819,GRTE,6147292819,"Ovis canadensis Shaw, 1804",,SPECIES,2026-02-04T08:38:42,43.488533,-110.796835,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,tjf2,GBIF Occurrence API
GBIF-6147302761,GRTE,6147302761,Picea engelmannii subsp. engelmannii,,SUBSPECIES,2026-02-07T11:23:02,43.652292,-110.719072,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147317962,GRTE,6147317962,Pinus contorta var. latifolia Engelm.,,VARIETY,2026-02-07T09:00:25,43.500159,-110.924587,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147319977,GRTE,6147319977,Artemisia tridentata (Nutt.) W.A.Weber,,SPECIES,2026-02-07T11:17:36,43.651589,-110.718993,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147319978,GRTE,6147319978,Artemisia tridentata (Nutt.) W.A.Weber,,SPECIES,2026-02-07T12:31:59,43.659308,-110.628868,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147329203,GRTE,6147329203,Artemisia tridentata (Nutt.) W.A.Weber,,SPECIES,2026-02-07T12:05:20,43.6263,-110.664188,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
GBIF-6147347771,GRTE,6147347771,Picea engelmannii subsp. engelmannii,,SUBSPECIES,2026-02-07T10:57:14,43.652327,-110.717376,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Matthew Cozart,GBIF Occurrence API
