sighting_id,occurrence_id,park_id,species_id,scientific_name,common_name,event_date,year,month,season,time_of_day,decimal_latitude,decimal_longitude,coordinate_uncertainty,basis_of_record,location_filter_method,source,license,data_quality_flag
GBIF-5140431796_park_olym,GBIF-5140431796,park_olym,species_mountain_goat,"Oreamnos americanus (Blainville, 1816)",Mountain Goat,2015-07-15,2015.0,7.0,summer,night,47.989822,-123.443628,26775.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-3355558386_park_olym,GBIF-3355558386,park_olym,species_mountain_goat,"Oreamnos americanus (Blainville, 1816)",Mountain Goat,2014-06-09,2014.0,6.0,summer,evening,47.966189,-123.432023,26775.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-1703225565_park_olym,GBIF-1703225565,park_olym,species_mountain_goat,"Oreamnos americanus (Blainville, 1816)",Mountain Goat,2014-07-29,2014.0,7.0,summer,afternoon,47.978025,-123.40743,26775.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-2823075391_park_olym,GBIF-2823075391,park_olym,species_mountain_goat,"Oreamnos americanus (Blainville, 1816)",Mountain Goat,2014-07-21,2014.0,7.0,summer,afternoon,47.863976,-123.534434,26775.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,coordinate_uncertain
GBIF-3456633449_park_olym,GBIF-3456633449,park_olym,species_mountain_goat,"Oreamnos americanus (Blainville, 1816)",Mountain Goat,2013-07-13,2013.0,7.0,summer,afternoon,47.843013,-123.482564,26775.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-2460131456_park_olym,GBIF-2460131456,park_olym,species_mountain_goat,"Oreamnos americanus (Blainville, 1816)",Mountain Goat,2011-07-06,2011.0,7.0,summer,evening,47.502604,-123.262183,26839.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-5935374504_park_olym,GBIF-5935374504,park_olym,species_mountain_goat,"Oreamnos americanus (Blainville, 1816)",Mountain Goat,2011-08-04,2011.0,8.0,summer,afternoon,47.465291,-123.240174,26839.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-1890703624_park_olym,GBIF-1890703624,park_olym,species_mountain_goat,"Oreamnos americanus (Blainville, 1816)",Mountain Goat,2010-07-17,2010.0,7.0,summer,afternoon,47.913664,-123.401263,26775.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,coordinate_uncertain
GBIF-1890703628_park_olym,GBIF-1890703628,park_olym,species_mountain_goat,"Oreamnos americanus (Blainville, 1816)",Mountain Goat,2010-07-17,2010.0,7.0,summer,afternoon,47.995818,-123.503109,26775.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,coordinate_uncertain
GBIF-1890703672_park_olym,GBIF-1890703672,park_olym,species_mountain_goat,"Oreamnos americanus (Blainville, 1816)",Mountain Goat,2010-07-17,2010.0,7.0,summer,afternoon,47.801264,-123.542606,26775.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,coordinate_uncertain
GBIF-5198287194_park_olym,GBIF-5198287194,park_olym,species_mountain_goat,"Oreamnos americanus (Blainville, 1816)",Mountain Goat,2010-07-09,2010.0,7.0,summer,morning,47.580877,-123.466759,55305.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-3986273073_park_olym,GBIF-3986273073,park_olym,species_mountain_goat,"Oreamnos americanus (Blainville, 1816)",Mountain Goat,2009-06-14,2009.0,6.0,summer,afternoon,47.859991,-123.652444,116928.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-3986334352_park_olym,GBIF-3986334352,park_olym,species_mountain_goat,"Oreamnos americanus (Blainville, 1816)",Mountain Goat,2009-07-20,2009.0,7.0,summer,morning,47.463251,-123.234879,26839.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-2999155412_park_olym,GBIF-2999155412,park_olym,species_mountain_goat,"Oreamnos americanus (Blainville, 1816)",Mountain Goat,2008-05-23,2008.0,5.0,spring,early_morning,47.80308,-123.892564,26775.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,coordinate_uncertain
GBIF-1563438104_park_olym,GBIF-1563438104,park_olym,species_mountain_goat,"Oreamnos americanus (Blainville, 1816)",Mountain Goat,2008-09-01,2008.0,9.0,fall,afternoon,47.538253,-123.379483,26839.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-3335089756_park_olym,GBIF-3335089756,park_olym,species_mountain_goat,"Oreamnos americanus (Blainville, 1816)",Mountain Goat,1989-06-25,1989.0,6.0,summer,afternoon,47.461533,-123.242592,26839.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-2242873156_park_olym,GBIF-2242873156,park_olym,species_mountain_goat,"Oreamnos americanus (Blainville, 1816)",Mountain Goat,1987-06-14,1987.0,6.0,summer,afternoon,47.543332,-123.235301,26839.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-6130188631_park_olym,GBIF-6130188631,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2026-01-01,2026.0,1.0,winter,afternoon,47.503209,-123.83452,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6130581690_park_olym,GBIF-6130581690,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2026-01-10,2026.0,1.0,winter,night,48.139525,-123.452822,25.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6159474786_park_olym,GBIF-6159474786,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2026-02-12,2026.0,2.0,winter,night,48.116485,-123.119045,140.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163273440_park_olym,GBIF-6163273440,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2026-02-01,2026.0,2.0,winter,early_morning,48.158152,-123.159567,2940.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6235782812_park_olym,GBIF-6235782812,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2026-02-28,2026.0,2.0,winter,morning,48.165226,-123.706115,10.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6179163474_park_olym,GBIF-6179163474,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2026-03-05,2026.0,3.0,spring,afternoon,47.615776,-124.379575,31.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6179303529_park_olym,GBIF-6179303529,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2026-03-05,2026.0,3.0,spring,evening,47.616495,-124.377052,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6185862613_park_olym,GBIF-6185862613,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2026-03-24,2026.0,3.0,spring,evening,47.823022,-124.191413,10.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6234756514_park_olym,GBIF-6234756514,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2026-04-21,2026.0,4.0,spring,morning,48.179608,-123.114682,244.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,bounding_box_only
GBIF-6235592611_park_olym,GBIF-6235592611,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2026-04-02,2026.0,4.0,spring,morning,48.384821,-124.724054,81.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6251659249_park_olym,GBIF-6251659249,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2026-04-14,2026.0,4.0,spring,afternoon,48.256507,-124.289067,122.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6252973000_park_olym,GBIF-6252973000,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2026-04-14,2026.0,4.0,spring,evening,47.909708,-124.640335,61.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6321001507_park_olym,GBIF-6321001507,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2026-04-29,2026.0,4.0,spring,evening,47.713432,-124.417213,61.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5087743834_park_olym,GBIF-5087743834,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-01-25,2025.0,1.0,winter,afternoon,48.18169,-123.11029,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5069876500_park_olym,GBIF-5069876500,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-02-04,2025.0,2.0,winter,night,48.315308,-124.654887,122.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5069997597_park_olym,GBIF-5069997597,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-02-08,2025.0,2.0,winter,morning,48.394488,-124.726654,511.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5087234840_park_olym,GBIF-5087234840,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-02-07,2025.0,2.0,winter,afternoon,47.317791,-123.053446,26871.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-5087316498_park_olym,GBIF-5087316498,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-02-22,2025.0,2.0,winter,afternoon,48.083124,-123.080784,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,bounding_box_only
GBIF-5087326176_park_olym,GBIF-5087326176,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-02-18,2025.0,2.0,winter,night,47.652734,-124.390396,137.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5087326177_park_olym,GBIF-5087326177,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-02-17,2025.0,2.0,winter,afternoon,47.920821,-124.637709,136.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5087332777_park_olym,GBIF-5087332777,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-02-07,2025.0,2.0,winter,afternoon,47.389471,-123.129976,26871.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-5087416220_park_olym,GBIF-5087416220,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-02-17,2025.0,2.0,winter,afternoon,47.919642,-124.63543,169.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5087420283_park_olym,GBIF-5087420283,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-02-17,2025.0,2.0,winter,afternoon,47.92034,-124.635558,157.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5198500543_park_olym,GBIF-5198500543,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-02-04,2025.0,2.0,winter,afternoon,48.355187,-124.637253,5.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5087397872_park_olym,GBIF-5087397872,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-03-02,2025.0,3.0,spring,afternoon,48.050364,-122.933678,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5087906618_park_olym,GBIF-5087906618,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-03-14,2025.0,3.0,spring,night,48.044319,-123.278146,45.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5088068699_park_olym,GBIF-5088068699,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-03-14,2025.0,3.0,spring,night,48.050143,-123.277416,55.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5104576981_park_olym,GBIF-5104576981,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-03-23,2025.0,3.0,spring,evening,48.154147,-123.178657,61.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5104664801_park_olym,GBIF-5104664801,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-03-23,2025.0,3.0,spring,evening,48.14918,-123.183893,61.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5133131898_park_olym,GBIF-5133131898,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-04-09,2025.0,4.0,spring,afternoon,47.523406,-122.903285,26839.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-5133862094_park_olym,GBIF-5133862094,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-04-15,2025.0,4.0,spring,evening,48.262779,-124.30108,834.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5134572831_park_olym,GBIF-5134572831,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-04-11,2025.0,4.0,spring,afternoon,48.148433,-123.544893,31.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5134657452_park_olym,GBIF-5134657452,park_olym,species_bald_eagle,"Haliaeetus leucocephalus washingtoniensis (Audubon, 1827)",Bald Eagle,2025-04-06,2025.0,4.0,spring,evening,48.368122,-124.62496,3109.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5139998233_park_olym,GBIF-5139998233,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-04-21,2025.0,4.0,spring,evening,48.165942,-123.704253,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5140201154_park_olym,GBIF-5140201154,park_olym,species_bald_eagle,"Haliaeetus leucocephalus washingtoniensis (Audubon, 1827)",Bald Eagle,2025-04-15,2025.0,4.0,spring,night,47.935096,-124.642371,122.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5141065246_park_olym,GBIF-5141065246,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-04-27,2025.0,4.0,spring,evening,47.909692,-124.63795,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5141148734_park_olym,GBIF-5141148734,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-04-03,2025.0,4.0,spring,afternoon,48.262779,-124.30108,834.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5167224740_park_olym,GBIF-5167224740,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-04-13,2025.0,4.0,spring,morning,48.057153,-122.917064,437.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5167324488_park_olym,GBIF-5167324488,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-04-13,2025.0,4.0,spring,afternoon,48.057153,-122.917064,437.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5168198390_park_olym,GBIF-5168198390,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-04-11,2025.0,4.0,spring,morning,48.147174,-123.542186,284.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5168547776_park_olym,GBIF-5168547776,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-04-11,2025.0,4.0,spring,afternoon,48.147174,-123.542186,284.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5889611886_park_olym,GBIF-5889611886,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-04-12,2025.0,4.0,spring,afternoon,48.12454,-122.913533,1028.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,bounding_box_only
GBIF-5153778563_park_olym,GBIF-5153778563,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-05-03,2025.0,5.0,spring,morning,48.367552,-124.608976,31.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/publicdomain/zero/1.0/legalcode,bounding_box_only
GBIF-5153926069_park_olym,GBIF-5153926069,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-05-03,2025.0,5.0,spring,morning,48.367471,-124.609907,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/publicdomain/zero/1.0/legalcode,bounding_box_only
GBIF-5168554981_park_olym,GBIF-5168554981,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-05-08,2025.0,5.0,spring,afternoon,48.384518,-124.720731,407.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5176430948_park_olym,GBIF-5176430948,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-05-27,2025.0,5.0,spring,afternoon,47.510942,-123.789034,36683.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-5176583449_park_olym,GBIF-5176583449,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-05-24,2025.0,5.0,spring,night,47.91771,-124.54781,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5176960174_park_olym,GBIF-5176960174,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-05-24,2025.0,5.0,spring,night,47.917512,-124.548238,31.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5198308906_park_olym,GBIF-5198308906,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-05-26,2025.0,5.0,spring,afternoon,48.028009,-124.681754,31.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5198479196_park_olym,GBIF-5198479196,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-05-27,2025.0,5.0,spring,evening,48.06546,-124.692518,61.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5198609197_park_olym,GBIF-5198609197,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-05-28,2025.0,5.0,spring,afternoon,48.136619,-124.711854,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5215713258_park_olym,GBIF-5215713258,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-05-30,2025.0,5.0,spring,morning,47.487595,-123.861282,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5217014285_park_olym,GBIF-5217014285,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-05-31,2025.0,5.0,spring,afternoon,47.640414,-124.386733,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5187712710_park_olym,GBIF-5187712710,park_olym,species_bald_eagle,"Haliaeetus leucocephalus (Linnaeus, 1766)",Bald Eagle,2025-06-08,2025.0,6.0,summer,early_morning,47.650798,-124.388915,723.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6195269891_park_olym,GBIF-6195269891,park_olym,species_coyote,"Canis latrans Say, 1823",Coyote,2026-04-11,2026.0,4.0,spring,evening,48.135943,-123.13501,79.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5063507578_park_olym,GBIF-5063507578,park_olym,species_coyote,"Canis latrans Say, 1823",Coyote,2025-01-20,2025.0,1.0,winter,afternoon,48.127693,-123.719286,13.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5292717415_park_olym,GBIF-5292717415,park_olym,species_coyote,"Canis latrans Say, 1823",Coyote,2025-08-08,2025.0,8.0,summer,evening,48.049225,-123.277116,33.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5759571263_park_olym,GBIF-5759571263,park_olym,species_coyote,"Canis latrans Say, 1823",Coyote,2025-08-20,2025.0,8.0,summer,afternoon,48.105711,-123.365055,2662.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5760978359_park_olym,GBIF-5760978359,park_olym,species_coyote,"Canis latrans Say, 1823",Coyote,2025-09-02,2025.0,9.0,fall,morning,48.050099,-123.279377,8.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-4516521043_park_olym,GBIF-4516521043,park_olym,species_coyote,"Canis latrans Say, 1823",Coyote,2024-01-15,2024.0,1.0,winter,night,48.095475,-123.388514,235.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-4867984255_park_olym,GBIF-4867984255,park_olym,species_coyote,"Canis latrans Say, 1823",Coyote,2024-05-17,2024.0,5.0,spring,afternoon,48.12797,-123.138069,31.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
